station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
NYC,2015-07-21 03:51,84.92,66.02,53.21,M,4.00,0.00,29.71,1005.00,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,87.16,KNYC 210351Z AUTO VRB04KT 10SM SCT060 29/19 A2971 RMK AO2 SLP050 T02940189
NYC,2015-07-21 04:51,84.02,66.92,56.51,M,3.00,0.00,29.70,1004.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.66,KNYC 210451Z AUTO VRB03KT 10SM CLR 29/19 A2970 RMK AO2 SLP047 T02890194 403440278
NYC,2015-07-21 05:51,82.94,66.92,58.51,0.00,0.00,0.00,29.69,1004.30,10.00,M,FEW,SCT,M,M,5500.00,12000.00,M,M,M,M,M,M,M,M,M,85.50,KNYC 210551Z AUTO 00000KT 10SM FEW055 SCT120 28/19 A2969 RMK AO2 SLP043 T02830194 10322 20278 58009
NYC,2015-07-21 06:51,82.94,64.94,54.63,0.00,0.00,0.00,29.69,1004.30,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,84.70,KNYC 210651Z AUTO 00000KT 10SM FEW060 28/18 A2969 RMK AO2 SLP043 T02830183
NYC,2015-07-21 07:51,82.94,64.04,52.93,270.00,3.00,0.00,29.69,1004.40,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,84.37,KNYC 210751Z AUTO 27003KT 10SM FEW060 28/18 A2969 RMK AO2 SLP044 T02830178
NYC,2015-07-21 08:51,82.04,64.94,56.24,0.00,0.00,0.00,29.68,1004.10,9.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,83.82,KNYC 210851Z AUTO 00000KT 9SM FEW100 28/18 A2968 RMK AO2 SLP041 T02780183 58002
NYC,2015-07-21 09:51,82.04,64.94,56.24,M,3.00,0.00,29.68,1004.10,9.00,M,FEW,SCT,M,M,6000.00,11000.00,M,M,M,M,M,M,M,M,M,83.82,KNYC 210951Z AUTO VRB03KT 9SM FEW060 SCT110 28/18 A2968 RMK AO2 SLP041 T02780183
NYC,2015-07-21 10:51,82.04,64.94,56.24,M,4.00,0.00,29.69,1004.30,8.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,83.82,KNYC 211051Z AUTO VRB04KT 8SM FEW110 28/18 A2969 RMK AO2 SLP043 T02780183
NYC,2015-07-21 11:51,80.96,64.94,58.25,300.00,3.00,0.00,29.68,1004.10,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.76,KNYC 211151Z AUTO 30003KT 8SM CLR 27/18 A2968 RMK AO2 SLP041 T02720183 10289 20267 58001
NYC,2015-07-21 12:51,80.06,66.02,62.29,0.00,0.00,0.00,29.68,1004.10,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.14,KNYC 211251Z AUTO 00000KT 8SM CLR 27/19 A2968 RMK AO2 SLP041 T02670189
NYC,2015-07-21 13:51,82.04,64.04,54.50,0.00,0.00,0.00,29.67,1003.80,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.52,KNYC 211351Z AUTO 00000KT 9SM CLR 28/18 A2967 RMK AO2 SLP038 T02780178
NYC,2015-07-21 14:51,82.04,66.02,58.40,270.00,5.00,0.00,29.68,1004.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.19,KNYC 211451Z AUTO 27005KT 10SM CLR 28/19 A2968 RMK AO2 SLP040 T02780189 55000
NYC,2015-07-21 15:51,82.94,62.96,50.97,M,3.00,0.00,29.68,1004.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.00,KNYC 211551Z AUTO VRB03KT 10SM CLR 28/17 A2968 RMK AO2 SLP040 T02830172
NYC,2015-07-21 16:51,82.94,60.98,47.52,0.00,0.00,0.00,29.67,1003.70,10.00,M,FEW,SCT,BKN,M,7500.00,10000.00,11000.00,M,M,M,M,M,M,M,M,83.40,KNYC 211651Z AUTO 00000KT 10SM FEW075 SCT100 BKN110 28/16 A2967 RMK AO2 SLP037 T02830161
NYC,2015-07-21 17:51,84.02,60.98,45.90,0.00,0.00,0.00,29.65,1003.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.33,KNYC 211751Z AUTO 00000KT 10SM CLR 29/16 A2965 RMK AO2 SLP031 T02890161 10294 20267 58009
NYC,2015-07-21 18:51,87.08,62.06,43.23,270.00,4.00,0.00,29.63,1002.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.55,KNYC 211851Z AUTO 27004KT 10SM CLR 31/17 A2963 RMK AO2 SLP023 T03060167
NYC,2015-07-21 19:51,87.08,62.06,43.23,M,6.00,0.00,29.62,1002.00,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,87.55,KNYC 211951Z AUTO VRB06KT 10SM SCT120 31/17 A2962 RMK AO2 SLP020 T03060167
NYC,2015-07-21 20:51,86.00,64.94,49.51,M,3.00,0.00,29.62,1002.00,10.00,M,SCT,BKN,M,M,6000.00,11000.00,M,M,M,M,M,M,M,M,M,87.75,KNYC 212051Z AUTO VRB03KT 10SM SCT060 BKN110 30/18 A2962 RMK AO2 SLP020 T03000183 56011
NYC,2015-07-21 21:51,84.92,64.94,51.25,M,4.00,0.00,29.60,1001.40,10.00,M,FEW,FEW,M,M,6000.00,12000.00,M,M,M,M,M,M,M,M,M,86.66,KNYC 212151Z AUTO VRB04KT 10SM FEW060 FEW120 29/18 A2960 RMK AO2 SLP014 T02940183
NYC,2015-07-21 22:51,84.92,66.02,53.21,0.00,0.00,0.00,29.62,1001.90,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,87.16,KNYC 212251Z AUTO 00000KT 10SM FEW120 29/19 A2962 RMK AO2 SLP019 T02940189
NYC,2015-07-21 23:51,78.98,62.96,57.99,M,5.00,0.00,29.65,1002.90,10.00,M,SCT,BKN,M,M,4400.00,6500.00,M,M,M,M,M,M,M,M,M,80.52,KNYC 212351Z AUTO VRB05KT 10SM SCT044 BKN065 26/17 A2965 RMK AO2 SLP029 T02610172 10317 20261 53009
NYC,2015-07-22 00:51,78.08,64.94,64.03,0.00,0.00,0.00,29.66,1003.20,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,78.08,KNYC 220051Z AUTO 00000KT 10SM BKN100 26/18 A2966 RMK AO2 SLP032 T02560183
NYC,2015-07-22 01:51,78.08,64.04,62.05,0.00,0.00,T,29.67,1003.60,10.00,M,FEW,SCT,M,M,7000.00,10000.00,M,M,M,M,M,M,M,M,M,78.08,KNYC 220151Z AUTO 00000KT 10SM FEW070 SCT100 26/18 A2967 RMK AO2 RAB16E25 SLP036 P0000 T02560178
NYC,2015-07-22 02:51,78.08,62.06,57.87,M,3.00,0.00,29.68,1003.90,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,78.08,KNYC 220251Z AUTO VRB03KT 10SM BKN110 26/17 A2968 RMK AO2 SLP039 60000 T02560167 51010
NYC,2015-07-22 03:51,75.92,62.06,62.17,M,3.00,0.00,29.69,1004.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.92,KNYC 220351Z AUTO VRB03KT 10SM CLR 24/17 A2969 RMK AO2 SLP044 T02440167
NYC,2015-07-22 04:51,75.02,59.00,57.47,M,4.00,0.00,29.70,1004.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.02,KNYC 220451Z AUTO VRB04KT 10SM CLR 24/15 A2970 RMK AO2 SLP047 T02390150 403170239
NYC,2015-07-22 05:51,73.04,57.92,59.08,M,3.00,0.00,29.71,1004.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.04,KNYC 220551Z AUTO VRB03KT 10SM CLR 23/14 A2971 RMK AO2 SLP049 60000 T02280144 10261 20228 51010
NYC,2015-07-22 06:51,73.04,55.94,55.01,M,5.00,0.00,29.71,1005.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.04,KNYC 220651Z AUTO VRB05KT 10SM CLR 23/13 A2971 RMK AO2 SLP052 T02280133
NYC,2015-07-22 07:51,71.96,53.96,53.08,M,5.00,0.00,29.73,1005.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.96,KNYC 220751Z AUTO VRB05KT 10SM CLR 22/12 A2973 RMK AO2 SLP056 T02220122
NYC,2015-07-22 08:51,71.06,51.98,50.89,280.00,4.00,0.00,29.74,1006.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.06,KNYC 220851Z AUTO 28004KT 10SM CLR 22/11 A2974 RMK AO2 SLP060 T02170111 53010
NYC,2015-07-22 09:51,69.98,51.08,51.07,0.00,0.00,0.00,29.76,1006.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.98,KNYC 220951Z AUTO 00000KT 10SM CLR 21/11 A2976 RMK AO2 SLP066 T02110106
NYC,2015-07-22 10:51,69.98,51.08,51.07,M,4.00,0.00,29.77,1007.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.98,KNYC 221051Z AUTO VRB04KT 10SM CLR 21/11 A2977 RMK AO2 SLP072 T02110106
NYC,2015-07-22 11:51,71.06,51.98,50.89,M,5.00,0.00,29.79,1007.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.06,KNYC 221151Z AUTO VRB05KT 10SM CLR 22/11 A2979 RMK AO2 SLP079 T02170111 10228 20206 53019
NYC,2015-07-22 12:51,73.04,51.98,47.59,290.00,6.00,0.00,29.80,1008.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.04,KNYC 221251Z AUTO 29006KT 10SM CLR 23/11 A2980 RMK AO2 SLP081 T02280111
NYC,2015-07-22 13:51,73.94,51.98,46.17,M,3.00,0.00,29.80,1008.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.94,KNYC 221351Z AUTO VRB03KT 10SM CLR 23/11 A2980 RMK AO2 SLP081 T02330111
NYC,2015-07-22 14:51,78.08,51.08,38.91,360.00,7.00,0.00,29.81,1008.30,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.08,KNYC 221451Z AUTO 36007G15KT 300V060 10SM CLR 26/11 A2981 RMK AO2 SLP083 T02560106 53004
NYC,2015-07-22 15:51,82.04,48.92,31.54,M,5.00,0.00,29.80,1008.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.64,KNYC 221551Z AUTO VRB05KT 10SM CLR 28/09 A2980 RMK AO2 SLP083 T02780094
NYC,2015-07-22 16:51,84.02,48.92,29.58,M,5.00,0.00,29.80,1008.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.98,KNYC 221651Z AUTO VRB05KT 10SM CLR 29/09 A2980 RMK AO2 SLP081 T02890094
NYC,2015-07-22 17:51,84.02,50.00,30.80,M,4.00,0.00,29.79,1007.60,10.00,15.00,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,82.11,KNYC 221751Z AUTO VRB04G15KT 10SM FEW070 29/10 A2979 RMK AO2 SLP076 T02890100 10294 20217 58007
NYC,2015-07-22 18:51,84.92,50.00,29.92,M,6.00,0.00,29.79,1007.70,10.00,M,SCT,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,82.77,KNYC 221851Z AUTO VRB06KT 10SM SCT075 29/10 A2979 RMK AO2 SLP077 T02940100
NYC,2015-07-22 19:51,82.94,48.92,30.63,290.00,11.00,0.00,29.78,1007.60,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.23,KNYC 221951Z AUTO 29011G20KT 250V320 10SM CLR 28/09 A2978 RMK AO2 SLP076 T02830094
NYC,2015-07-22 20:51,82.94,48.92,30.63,280.00,11.00,0.00,29.80,1007.90,10.00,19.00,SCT,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,81.23,KNYC 222051Z AUTO 28011G19KT 10SM SCT075 28/09 A2980 RMK AO2 SLP079 T02830094 53003
NYC,2015-07-22 21:51,82.94,48.92,30.63,M,5.00,0.00,29.80,1008.00,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.23,KNYC 222151Z AUTO VRB05G15KT 10SM CLR 28/09 A2980 RMK AO2 SLP080 T02830094
NYC,2015-07-22 22:51,80.96,48.92,32.67,M,5.00,0.00,29.82,1008.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.96,KNYC 222251Z AUTO VRB05KT 10SM CLR 27/09 A2982 RMK AO2 SLP089 T02720094
NYC,2015-07-22 23:51,80.06,46.94,31.24,290.00,4.00,0.00,29.84,1009.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.06,KNYC 222351Z AUTO 29004KT 10SM CLR 27/08 A2984 RMK AO2 SLP096 T02670083 10294 20267 53016
NYC,2015-07-23 00:51,78.08,46.94,33.34,M,6.00,0.00,29.86,1010.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.08,KNYC 230051Z AUTO VRB06KT 10SM CLR 26/08 A2986 RMK AO2 SLP103 T02560083
NYC,2015-07-23 01:51,77.00,46.94,34.55,280.00,5.00,0.00,29.89,1011.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KNYC 230151Z AUTO 28005KT 10SM CLR 25/08 A2989 RMK AO2 SLP110 T02500083
NYC,2015-07-23 02:51,75.92,46.94,35.81,M,4.00,0.00,29.89,1011.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.90,KNYC 230251Z AUTO VRB04KT 10SM CLR 24/08 A2989 RMK AO2 SLP113 T02440083 51017
NYC,2015-07-23 03:51,75.02,48.02,38.43,M,5.00,0.00,29.91,1012.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.02,KNYC 230351Z AUTO VRB05KT 10SM CLR 24/09 A2991 RMK AO2 SLP120 T02390089
NYC,2015-07-23 04:51,73.94,48.92,41.21,M,3.00,0.00,29.92,1012.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.94,KNYC 230451Z AUTO VRB03KT 10SM CLR 23/09 A2992 RMK AO2 SLP122 T02330094 402940206
NYC,2015-07-23 05:51,73.04,48.92,42.48,300.00,5.00,0.00,29.92,1012.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.04,KNYC 230551Z AUTO 30005KT 10SM CLR 23/09 A2992 RMK AO2 SLP123 T02280094 10267 20228 51010
NYC,2015-07-23 06:51,71.96,50.00,45.87,0.00,0.00,0.00,29.93,1012.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.96,KNYC 230651Z AUTO 00000KT 10SM CLR 22/10 A2993 RMK AO2 SLP124 T02220100
NYC,2015-07-23 07:51,71.06,51.08,49.23,0.00,0.00,0.00,29.93,1012.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.06,KNYC 230751Z AUTO 00000KT 10SM CLR 22/11 A2993 RMK AO2 SLP124 T02170106
NYC,2015-07-23 08:51,69.08,51.08,52.67,M,3.00,0.00,29.93,1012.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.08,KNYC 230851Z AUTO VRB03KT 10SM CLR 21/11 A2993 RMK AO2 SLP125 T02060106 51002
NYC,2015-07-23 09:51,68.00,51.08,54.66,M,3.00,0.00,29.95,1013.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 230951Z AUTO VRB03KT 10SM CLR 20/11 A2995 RMK AO2 SLP131 T02000106
NYC,2015-07-23 10:44,69.08,51.08,52.67,M,3.00,0.00,29.96,M,10.00,M,FEW,M,M,M,200.00,M,M,M,M,M,M,M,M,M,M,69.08,KNYC 231044Z AUTO VRB03KT 10SM FEW002 21/11 A2996 RMK AO2 T02060106
NYC,2015-07-23 10:51,69.08,51.08,52.67,0.00,0.00,0.00,29.96,1013.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.08,KNYC 231051Z AUTO 00000KT 10SM CLR 21/11 A2996 RMK AO2 SLP135 T02060106
NYC,2015-07-23 11:51,69.98,51.98,52.80,M,6.00,0.00,29.97,1013.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.98,KNYC 231151Z AUTO VRB06KT 10SM CLR 21/11 A2997 RMK AO2 SLP138 T02110111 10228 20200 51014
NYC,2015-07-23 12:51,71.96,51.98,49.36,320.00,4.00,0.00,29.97,1013.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.96,KNYC 231251Z AUTO 32004KT 10SM CLR 22/11 A2997 RMK AO2 SLP138 T02220111
NYC,2015-07-23 13:51,75.02,51.08,M,M,M,0.00,29.96,1013.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KNYC 231351Z AUTO 10SM CLR 24/11 A2996 RMK AO2 SLP136 T02390106
NYC,2015-07-23 14:51,78.08,50.00,M,M,M,0.00,29.95,1013.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KNYC 231451Z AUTO 10SM CLR 26/10 A2995 RMK AO2 SLP133 T02560100 58005
NYC,2015-07-23 15:51,80.96,46.94,30.33,M,3.00,0.00,29.94,1012.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.81,KNYC 231551Z AUTO VRB03KT 10SM CLR 27/08 A2994 RMK AO2 SLP129 T02720083
NYC,2015-07-23 16:51,82.94,46.04,27.49,M,4.00,0.00,29.93,1012.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.97,KNYC 231651Z AUTO VRB04KT 10SM CLR 28/08 A2993 RMK AO2 SLP124 T02830078
NYC,2015-07-23 17:51,84.02,48.02,28.60,M,6.00,0.00,29.92,1012.20,10.00,14.00,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,81.89,KNYC 231751Z AUTO VRB06G14KT 10SM FEW070 29/09 A2992 RMK AO2 SLP122 T02890089 10289 20211 56011
NYC,2015-07-23 18:51,84.02,48.92,29.58,M,5.00,0.00,29.92,1012.00,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,81.98,KNYC 231851Z AUTO VRB05KT 10SM BKN070 29/09 A2992 RMK AO2 SLP120 T02890094
NYC,2015-07-23 19:51,82.94,50.00,M,M,M,0.00,29.91,1011.90,10.00,M,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,M,KNYC 231951Z AUTO 10SM FEW070 28/10 A2991 RMK AO2 SLP119 T02830100
NYC,2015-07-23 20:51,82.94,48.92,M,M,M,0.00,29.91,1011.80,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,M,KNYC 232051Z AUTO 10SM FEW080 28/09 A2991 RMK AO2 SLP118 T02830094 56005
NYC,2015-07-23 21:51,82.94,48.02,29.62,280.00,4.00,0.00,29.91,1011.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.14,KNYC 232151Z AUTO 28004KT 10SM CLR 28/09 A2991 RMK AO2 SLP117 T02830089
NYC,2015-07-23 22:51,82.04,46.94,29.28,M,5.00,0.00,29.91,1012.00,10.00,M,FEW,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,80.46,KNYC 232251Z AUTO VRB05KT 10SM FEW075 28/08 A2991 RMK AO2 SLP120 T02780083
NYC,2015-07-23 23:51,80.06,46.04,30.19,300.00,7.00,0.00,29.92,1012.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.06,KNYC 232351Z AUTO 30007KT 240V360 10SM CLR 27/08 A2992 RMK AO2 SLP122 T02670078 10300 20267 53004
NYC,2015-07-24 00:51,77.00,48.92,37.21,M,4.00,0.00,29.93,1012.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KNYC 240051Z AUTO VRB04KT 10SM CLR 25/09 A2993 RMK AO2 SLP125 T02500094
NYC,2015-07-24 01:51,75.92,48.02,37.30,M,3.00,0.00,29.94,1012.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.92,KNYC 240151Z AUTO VRB03KT 10SM CLR 24/09 A2994 RMK AO2 SLP127 T02440089
NYC,2015-07-24 02:51,75.02,48.02,38.43,M,3.00,0.00,29.94,1012.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.02,KNYC 240251Z AUTO VRB03KT 10SM CLR 24/09 A2994 RMK AO2 SLP128 T02390089 51007
NYC,2015-07-24 03:51,73.94,48.02,39.85,0.00,0.00,0.00,29.94,1013.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.91,KNYC 240351Z AUTO 00000KT 10SM CLR 23/09 A2994 RMK AO2 SLP130 T02330089
NYC,2015-07-24 04:51,73.94,48.92,41.21,0.00,0.00,0.00,29.95,1013.00,10.00,M,BKN,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,73.94,KNYC 240451Z AUTO 00000KT 10SM BKN085 23/09 A2995 RMK AO2 SLP130 T02330094 403000200
NYC,2015-07-24 05:51,75.02,48.92,39.75,0.00,0.00,0.00,29.95,1013.10,10.00,M,BKN,OVC,M,M,7500.00,9500.00,M,M,M,M,M,M,M,M,M,75.02,KNYC 240551Z AUTO 00000KT 10SM BKN075 OVC095 24/09 A2995 RMK AO2 SLP131 T02390094 10267 20228 51003
NYC,2015-07-24 06:51,75.02,48.02,38.43,0.00,0.00,0.00,29.95,1013.20,10.00,M,FEW,BKN,M,M,7000.00,9500.00,M,M,M,M,M,M,M,M,M,75.02,KNYC 240651Z AUTO 00000KT 10SM FEW070 BKN095 24/09 A2995 RMK AO2 SLP132 T02390089
NYC,2015-07-24 07:51,71.96,50.00,45.87,0.00,0.00,0.00,29.95,1013.20,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,71.96,KNYC 240751Z AUTO 00000KT 10SM BKN070 22/10 A2995 RMK AO2 SLP132 T02220100
NYC,2015-07-24 08:51,73.04,48.92,42.48,M,4.00,0.00,29.95,1013.30,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,73.04,KNYC 240851Z AUTO VRB04KT 10SM FEW090 23/09 A2995 RMK AO2 SLP133 T02280094 52002
NYC,2015-07-24 09:51,69.98,50.00,49.07,0.00,0.00,0.00,29.96,1013.50,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,69.98,KNYC 240951Z AUTO 00000KT 10SM FEW080 21/10 A2996 RMK AO2 SLP135 T02110100
NYC,2015-07-24 10:51,71.06,51.08,49.23,0.00,0.00,0.00,29.96,1013.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.06,KNYC 241051Z AUTO 00000KT 10SM CLR 22/11 A2996 RMK AO2 SLP137 T02170106
NYC,2015-07-24 11:51,71.96,53.06,51.36,0.00,0.00,0.00,29.98,1014.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.96,KNYC 241151Z AUTO 00000KT 10SM CLR 22/12 A2998 RMK AO2 SLP142 T02220117 10239 20211 53009
NYC,2015-07-24 12:51,75.02,51.08,43.08,M,3.00,0.00,29.99,1014.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.02,KNYC 241251Z AUTO VRB03KT 10SM CLR 24/11 A2999 RMK AO2 SLP145 T02390106
NYC,2015-07-24 13:51,77.00,50.00,38.74,M,6.00,0.00,29.98,1014.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KNYC 241351Z AUTO VRB06KT 10SM CLR 25/10 A2998 RMK AO2 SLP141 T02500100
NYC,2015-07-24 14:51,78.98,48.02,33.70,M,5.00,0.00,29.98,1014.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.98,KNYC 241451Z AUTO VRB05KT 10SM CLR 26/09 A2998 RMK AO2 SLP141 T02610089 58000
NYC,2015-07-24 15:51,82.04,50.00,32.84,0.00,0.00,0.00,29.98,1014.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.75,KNYC 241551Z AUTO 00000KT 10SM CLR 28/10 A2998 RMK AO2 SLP140 T02780100
NYC,2015-07-24 16:51,84.02,48.92,29.58,M,4.00,0.00,29.97,1013.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.98,KNYC 241651Z AUTO VRB04KT 10SM CLR 29/09 A2997 RMK AO2 SLP138 T02890094
NYC,2015-07-24 17:51,84.92,46.04,25.79,M,4.00,0.00,29.95,1013.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.36,KNYC 241751Z AUTO VRB04KT 10SM CLR 29/08 A2995 RMK AO2 SLP133 T02940078 10300 20222 58008
NYC,2015-07-24 18:51,86.00,46.94,25.78,60.00,7.00,0.00,29.95,1013.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.27,KNYC 241851Z AUTO 06007KT 10SM CLR 30/08 A2995 RMK AO2 SLP131 T03000083
NYC,2015-07-24 19:51,84.92,46.04,25.79,0.00,0.00,0.00,29.94,1012.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.36,KNYC 241951Z AUTO 00000KT 10SM CLR 29/08 A2994 RMK AO2 SLP129 T02940078
NYC,2015-07-24 20:51,84.02,48.02,M,M,M,0.00,29.93,1012.50,10.00,M,FEW,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,M,KNYC 242051Z AUTO 10SM FEW095 29/09 A2993 RMK AO2 SLP125 T02890089 58008
NYC,2015-07-24 21:51,82.94,48.02,29.62,50.00,5.00,0.00,29.93,1012.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.14,KNYC 242151Z AUTO 05005KT 10SM CLR 28/09 A2993 RMK AO2 SLP123 T02830089
NYC,2015-07-24 22:51,80.96,51.98,36.60,0.00,0.00,0.00,29.94,1012.80,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,80.96,KNYC 242251Z AUTO 00000KT 10SM SCT080 27/11 A2994 RMK AO2 SLP128 T02720111
NYC,2015-07-24 23:51,82.04,48.92,31.54,0.00,0.00,0.00,29.95,1013.20,10.00,M,SCT,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,80.64,KNYC 242351Z AUTO 00000KT 10SM SCT075 28/09 A2995 RMK AO2 SLP132 T02780094 10306 20272 53007
NYC,2015-07-25 00:51,78.08,50.00,37.38,0.00,0.00,0.00,29.96,1013.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.08,KNYC 250051Z AUTO 00000KT 10SM CLR 26/10 A2996 RMK AO2 SLP135 T02560100
